Today, just about every radiologist is using AI in some way. And what's ironic though, what's what's interesting is that the number of radiologists has actually grown. And so the question is why? That's kind of interesting. Right?
It is. And so the prediction was in fact that thirty million radiologists will be wiped out. But as it turns out, we needed more. And the reason for that is because the purpose of a radiologist is to diagnose disease, not to study the image. This the image studying is simply a task to in service of diagnosing the disease.
And so now, the fact that you could study the images more quickly and more precisely without ever making a mistake and never gets tired, You could study more images. You could study it in three d form instead of two d because, you know, the AI doesn't care whether it studies images in three d or two d. You could study it in four d. And so the now you could study images in a way that radiologist radiologists can't easily do, and you could study a lot more of it. And so the number of tests that people are able to do increases.
And because they're able to serve more patients, the hospital does better. They have more clients, more patients. As a result, they have better economics. When they have better economics, they hire more radiologists because their purpose is not to study the images. Their purpose is to diagnose disease.
And so the question is that what I'm leading up to is ultimately, what is the purpose? What is the purpose of the lawyer? And has the purpose changed? What is the purpose? You know, one of the examples that I gave is is that I would give is, for example, if my car became self driving, will all chauffeurs be out of jobs?
The answer probably is not. Because for some perp for some chauffeurs, they for some people who are driving you, they could be protectors. Some people, they're part of the experience, part of the service. So when you get there, they, you know, they could take care of things for you. And so for a lot of different reasons, not all chauffeurs would lose their jobs.
Some chauffeurs would lose their jobs. And many chauffeurs would change their jobs. And the type of applications of autonomous vehicles will probably increase. You know, the usage of the technology within find new homes. And so I I think you have to go back to what is the purpose of a job.
You know, like, example, if AI comes along, I actually don't believe I'm gonna lose my job because my purpose isn't to I have to look at a lot of documents. I study a lot of emails. I look at a bunch of diagrams, you know. The question is what is the job? And and the purpose of somebody probably hasn't changed.
A lawyer, for example, help people. That probably hasn't changed. Studying legal documents, generating documents, it's part of the job, not the job.
2	923	926	But don't you think there's many jobs that AI will replace?
0	927	930	If your job Yeah. The If your job is the task.
2	931	934	Right. So automation. Yeah. Factoring workers.
0	935	944	Yeah. Yeah. If your job is the task. That's a lot of people. It could be a lot of people, but it'll probably generate like, for example, let's say we let's say I'm super excited about the the the robots Elon's working on.
It's still a few years away. When it happens when it happens, there's a whole new industry of technicians and people who have to manufacture the robots. Right? Mhmm. And so that that job never existed.
And so you're gonna have a whole industry of people taken care of. Like for example, you know, all the mechanics and all the people who are building things for cars, supercharging cars, That didn't exist before cars, and now we're gonna have robots. You're gonna have robot apparels. So a whole industry of right? Isn't that right?
Because I want my robot to look different than your robot. Oh, god. And so you're gonna you're gonna have a whole, you know, apparel industry for robots. You're gonna have mechanics for robots and you have, you know, people who come to maintain your robots.
2	945	948	Automated though? No. You don't think so? You don't
0	949	952	think they'll be all done by other robots? Eventually. And then there'll be something else.
2	953	956	So you think ultimately people just adapt except if you are the task
0	957	960	That's
2	961	964	which right. Is a large percentage of the workforce.
0	965	968	If your job is just to chop vegetables, Cuisinart's gonna replace you.
2	969	972	Yeah. So people have to find meaning in other things.
0	973	976	Your job has to be more than the task. What do
2	977	980	you think about Elon's belief that this universal basic income thing will eventually become necessary? Many people think that. Andrew Yang thinks He was one of the first people to, of course, sort of sound that alarm during the the twenty twenty election.
0	981	986	Yeah. I I guess, you know, both ideas probably won't exist at the same time. And and as in life, things will probably be in the middle. One idea, of course, is that there'll be so much abundance of resource that nobody needs a job, and we'll all be wealthy. On the other hand, we're gonna need universal basic income.
Both ideas don't exist at the same time. Right. And so we're either gonna be all wealthy or we're gonna be all using
2	987	990	How could everybody be wealthy though?
0	991	1010	What Well, because Scenario two. Wealthy, not because you have a lot of dollars, wealthy because there's a lot of abundance. Like for example, today, we are wealthy of information. You know, this is some a concept several thousand years ago, only a few people have. And so today, we have wealth of a whole bunch of things, resources that that history That's a point.
Yeah. Yeah. And so we're gonna have wealth of resources. Things that we think are valuable today that in the future are just not not that valuable, you know, and so it because it's automated. And so I think I think the question maybe maybe partly, it's hard to answer partly because it's hard to talk about infinity and it's hard to talk about a long time from now.
And and the reason for that is because there's just too many scenarios to to consider. But I think I think in the next several years, call it five to ten years, there's several things that I I believe and hope. And I say hope because I'm not sure. One of the things that I believe is that the technology divide will be substantially collapsed. And of course, the alternative viewpoint is that AI is going to increase the technology divide.
Now the reason why I believe AI is gonna reduce the technology divide is because we have proof. The evidence is that AI is the easiest application in the world to use. ChatGPT has grown to almost a billion users frankly practically overnight. And if you're not exactly sure how to use everybody knows how to use ChatGPT, just say something to it. If you're not sure how to use ChatGPT, you ask ChatGPT how to use it.
No tool in history has ever had this capability. A Cuisinart, you know, if you don't know how to use it, you're kinda screwed. You're walk up to it and say, how do you use a Cuisinart? You're gonna have to find somebody else. And so but an AI will just tell you exactly how to do it.
Anybody could do this. It'll speak to you in any language. And if it doesn't know your language, you'll speak it in that language and it'll probably figure out that it doesn't completely understand your language, go learns it instantly and comes back and talk to you. And so I think the the technology divide has a real chance finally that you don't have to speak Python or c plus plus or Fortran. You can just speak human and whatever form of human you like.
And so I think that that has a real chance of closing the technology divide. Now, of course, the counter narrative would say that AI is only going to be available for the nations and the countries that have a vast amount of resources because AI takes energy and AI takes a lot of GPUs and factories to be able to produce the AI. No doubt at the scale that we would like to do in The United States. But the fact of the matter is your phone's gonna run AI just fine all by itself, you know, in a few years. Today, it already does it fairly decently.
And so the the the fact that in every country, every nation, every every society will have to benefit a very good AI. It might not be tomorrow's AI. It might be yesterday's AI, but yesterday's AI is freaking amazing. You know, in ten years time, nine year old AI is gonna be amazing. You don't need a lot, you know, ten year old AI.
You don't need frontier AI like we need frontier AI because we wanna be the world leader. But for every single country, everybody, I think the the capability to elevate everybody's knowledge and capability and intelligence, that day is coming.
2	1011	1016	Octagon isn't just in Las Vegas anymore. It's right in your hands with DraftKings sports book, the official sports betting partner of UFC. Get ready because when Dwabish Willie and Jan face off again at UFC three twenty three, Every punch, every takedown, every finish, it all has the potential to pay off in real time. New customers bet just $5, and if your bet wins, you get paid $200 in bonus bets. And hey, Missouri, the wait is over.
DraftKings Sportsbook is now live in the show me state. Download the DraftKings Sportsbook app and use promo code ROGAN. That's code ROGAN to turn $5 into 200 in bonus bets if your bet wins. In partnership with DraftKings, the crown is yours.
1	1017	1024	Gambling problem? Call +1 800 In New York, call 8778 or text HOPE and Y 467369. In Connecticut, help is available for problem gambling. Call (888) 789-7777 or visit ccpg.org. Please play responsibly.
On behalf of Boothill Casino and Resort in Kansas, pass through of per wager tax may apply in Illinois. 21 and over. Age and eligibility varies by jurisdiction. Void in Ontario. Restrictions apply.
Bet must win to receive bets which expire in seven days. Minimum odds required. For additional terms and responsible gaming resources, see dkng.co/audio. Limited time offer.
2	1025	1028	And also energy production, which is the real bottleneck when it comes to third world countries and
0	1029	1032	That's right.
2	1033	1036	Electricity and all all the resources that we take for granted.
0	1037	1050	Almost everything is gonna be energy constrained. And so if you take a look at one of the most important technology advances in history is this idea called Moore's Law. Moore's Law was the started basically in my generation and my generation is the generation of computers. I graduated in 1984 and that was basically at the very beginning of the PC revolution and the microprocessor. And and every single year, it approximately doubled.
And we describe it as every single year we doubled the performance. But what it really means is that every single year, the cost of computing halved. And so the cost of computing in the course of five years reduced by a factor of 10. The amount of energy necessary to do computing, to do any task reduced by a factor of 10. Every single ten years, a 100, a 10,000, a 100,000, so on and so forth.
And so each one of the clicks of Moore's law, the amount of energy necessary to do any computing reduced. That's the reason why you have a laptop today when back in 1984, it sat on the desk, you got a plug in, it wasn't that fast, and it consumed a lot of power. Today, you know, it is only a few watts. And so Moore's law is the fundamental technology, the fundamental technology trend that made it possible. Well, what's going on in AI?
The reason why NVIDIA's here is because we invented this new way of doing computing, we call it accelerated computing. We started it thirty three years ago. It took us about thirty years to really made a huge breakthrough. In that in that thirty years or so, we took computing, you know, probably a factor of well, let me just say, like, last ten years. The last ten years, we improved the performance of computing by 100,000 times.
Woah. Imagine a car over the course of ten years, it became a 100,000 times faster. Or at the same speed, a 100,000 times cheaper or at the same speed, a 100,000 times less energy. If your car did that, it don't need energy at all. What I mean what what I'm trying to say is that in ten years time, the amount of energy necessary for artificial intelligence for most people will be minuscule, utterly minuscule.
And so we'll have AI running in all kinds of things and all the time because it doesn't consume that much energy. And so if you're a nation that uses AI for, you know, almost everything in your social fabric, of course, you're gonna need these AI factories. But for a lot of countries, I think you're gonna you're gonna have excellent AI and you're not gonna need as much energy. Everybody will be able to come along is my point.
2	1051	1054	So currently, that that is a big bottleneck. Right? It's energy. Yeah.
0	1055	1058	It is the bottleneck.
2	1059	1062	The bottleneck. Yeah. Is this so was it Google that is making nuclear power plants to operate one of its AI factories? No.
0	1063	1066	I haven't heard that. But I think in the next six, seven years, I think you're gonna see a whole bunch of small nuclear reactors.
2	1067	1070	And by small, like, how big
0	1071	1074	are you talking about? Hundreds of megawatts. Yeah.
2	1075	1078	Okay. And that these will be local to whatever specific company they have? That's right.
0	1079	1082	We'll all be power generators. Woah. You know, just like just like your, you know, somebody's farm.
2	1083	1086	It probably is the smartest way to do it. Right?
0	1087	1090	And it takes the burden off yeah. It takes the burden off the grid. It takes Yeah. And you could build as much as you need. And you can contribute back to the grid.
2	1091	1094	It's a really important point that I think you just made about Moore's Law and the relationship to pricing because, you know, a laptop today, like, you can get one those little Mac MacBook Airs. They're incredible.
0	1095	1098	They're so thin,
2	1099	1104	unbelievably powerful battery life is charge it. Yeah. Battery life's crazy. And it's not that expensive That's relatively speaking. Like, something like that.
I remember
0	1105	1108	And that's just Moore's law.
2	1109	1112	Right.
0	1113	1118	Then there's the NVIDIA law. Oh. Just right? The the the law I was talking to you about. Yeah.
The computing that we invented.
2	1119	1122	Right.
0	1123	1126	The reason why we're here, this new this new way of doing computing is like Moore's Law on energy drinks. I mean, it's it's like Moore's Law. It's like it's like yeah. Moore's Law and Joe Rogan.
2	1127	1130	Wow. That's interesting.
0	1131	1134	Yeah. That's us.
2	1135	1138	So explain that. This this chip that you brought to Elon Yeah. What what's the significance of this? Like, why is it so superior?
0	1139	1152	And so, in 2012, Jeff Hinton's lab, this gentleman I was talking talking about, Ilya Suskabur, Alex Kraszewski, they made a breakthrough in computer vision and literally creating a piece of software called AlexNet and its job was to recognize images. And it recognized images at a cape at a level computer vision, which is fundamental to intelligence. If you can't perceive, you can't it's hard to have intelligence. And so computer vision is a fundamental pillar of not the only, but fundamental pillar of And so breaking computer vision or breaking through in computer vision is pretty foundational to almost everything that everybody wants to do in AI. And so in 2012, their lab in Toronto made this made this breakthrough called AlexNet.
And AlexNet was able to recognize images so much better than any human created computer vision algorithm in the thirty years prior. So all of these people, all these scientists, and we had many too, working on computer vision algorithms. And these two kids, Ilya and Alex, under the the the under under Jeff Hinton, took a giant leap above it. And it was based on this thing called AlexNet, this neural network. And the way it ran, the way they they made it work was literally buying two NVIDIA graphics cards.
Because NVIDIA NVIDIA's GPUs, we've been working on this new way of doing computing. And our GPUs application, and it's basically a supercomputing application to back in 1984 in order to process computer games and what you have in your racing simulator, that is called an image generator supercomputer. And so NVIDIA started our first application was computer graphics. And we applied this new way of doing computing where we do things in parallel instead of sequentially. A CPU does things sequentially.
Step one, step two, step three. In our case, we break the problem down and we give it to thousands of processors. And so our way of doing computation is much more complicated, but if you're able to formulate the problem in the way that we created called CUDA, this is the invention of our company. If you could formulate it in that way, we could process everything simultaneously. Now in the case of computer graphics, it's easier to do because every single pixel on your screen is not related to every other pixel.
And so I could render multiple parts of the screen at the same time. Not not completely true because, you know, maybe maybe the way lighting works or the way shadow works, there's a lot of dependency and and such. But computer graphics with all the with all the pixels, I should be able to process everything simultaneously. And so we we took this embarrassingly parallel problem called computer graphics and we applied it to this new way of doing computing, NVIDIA's NVIDIA's accelerated computing. We put it in all of our graphics cards.
Kids were buying it to play games. We're you probably don't know this, but we're the largest gaming platform in the world today.
2	1153	1156	Oh, I know that.
0	1157	1160	Oh, okay.
2	1161	1164	I used to make my own computers. I used to buy your graphics cards.
0	1165	1170	Oh, that's super cool. Yeah. Okay. Set up SLI, which is graphics cards. I love it.
Okay. That's super cool.
2	1171	1174	Oh, yeah, man. I used to be a Quake junkie. Oh, that's cool.
0	1175	1200	Yeah. Okay. So SLI, I'll tell you the story in just a second, and how it led to Elon. I'm still answering the question. And so, anyways, these these two kids trained this model using the technique I described earlier on our GPUs because our GPUs could process things in parallel.
It's essentially a supercomputer in a PC. The reason why you used it for Quake is because it is the first consumer supercomputer. Okay? And so anyways, they made that breakthrough. We were working on computer vision at the time.
It caught my attention. And so we went to learn about it. Simultaneously, this deep learning phenomenon was happening all over all over the country. Universities after another recognized the importance of deep learning, and all of this work was happening at Stanford, at Harvard, at Berkeley, just all over the place. New York University, Yan Lakun, Andrew Yang at Stanford, so many different places.
And I see it cropping up everywhere. And so my curiosity asked, you know, what is so special about this form of machine learning? And we've known about machine learning for a very long time. We've known about AI for a very long time. We've known about neural networks for a very long time.
What makes now the moment? And so we realized that this architecture for deep neural networks back propagation, the way deep neural networks were created, we could probably scale this problem, scale the solution to solve many problems. That is essentially a universal function approximator. Okay? Meaning meaning, you know, back when you're in in in school, you have a you have a you have a box inside of it is a function, you give it an input, it gives you an output.
And and the the reason why I call it universal function approximator is that this computer, instead of you describing the function, a function could be a Newton's equation, f equals ma, that's a function. You write the function in software, you give it input f, mass, acceleration, it'll tell you the force. Okay? And the way this computer works is really interesting. You give it a universal function.
It's not f equals m a, just a universal function. It's a big huge deep neural network. And instead of describing the insight, you give it examples of input and output and it figures out the insight. So you give it input and output and it figures out the insight. A universal function approximator.
Today, it could be Newton's equation. Tomorrow, it could be Maxwell's equation. It could be Coulomb's law. It could be thermal dynamics equation. It could be, you know, Schrodinger's equation for quantum physics.
And so you could put any you could have this describe almost anything so long as you have the input and the output. Mhmm. So long as you have the input and the output. Or it could learn the input and output. And so we took a step back and we said, hang on a second.
This isn't just for computer vision. Deep learning could solve any problem. All the problems that are interesting, so long as we have input and output. Now what has input and output? Well, what the world.
The world has input and output. And so we could have a computer that could learn almost anything, machine learning, artificial intelligence. And so we reasoned that maybe this is the fundamental breakthrough that we needed. There were a couple of things that had to be solved. For example, we had to believe that you could actually scale this up to giant systems.
It was running in a they had two graphics cards, two GTX five eighties, which by the way is exactly your SLI configuration.
2	1201	1204	Yeah.
0	1205	1208	Okay. So that GTX five eighty SLI was the revolutionary computer that put deep learning on the map. Wow. It was 2018, and you were using it
2	1209	1212	to play Quake. Wow. That's crazy.
0	1213	1252	That was the moment. That was the big bang of modern AI. We were lucky because we were inventing this technology, this computing approach. We were lucky that they found it. Turns out they were gamers and it was lucky they found it.
And it was lucky that we paid attention to that moment. It was a little bit like you know, that Star Trek, you know, first contact. The Vulcans had to have seen the warp drive at that very moment. If they didn't witness the warp drive, you know, they would have never come to Earth, and everything would have never happened. It's a little bit like if I hadn't paid attention to that moment, that flash, and that flash didn't last long.
If I hadn't paid attention to that flash or our company didn't pay attention to it, who knows what would happen. But we saw that and we reasoned our way into this is a this is a universal function approximator. This is not just a computer vision approximator. We could use this for all kinds of things if we could solve two problems. The first problem is that we have to prove to ourselves it could scale.
The second problem we had to wait for, I guess, contribute to and wait for is the world will never have enough data on input and output where we could supervise the AI to learn everything. For example, if we have to supervise our children on everything they learn, the amount of information they can learn is limited. We needed the AI. We needed the computer to have a method of learning without supervision. And that's where we had to wait a few more years, but unsupervised AI learning is now here.
And so the AI could learn by itself. And and the reason why the AI could learn by itself is because we have many examples of right answers. Like, for example, if I wanna learn if I wanna teach an AI how to predict the next word, I could just grab it, grab a whole bunch of text that we already have, mask out the last word, and make it try and try and try again until it predicts the next one. Or I mask out random words inside inside the text, and I make it try and try and try until it predicts it. You know, like, Mary Mary goes down to the bank.
Is that a river bank or a money bank? Well, if you're gonna go down to the bank, it's probably a river bank. Okay? So and it it it might not be obvious even from that. It might need and caught a fish.
Okay. Now you know it must be the riverbank. And so so you give you give these AIs a whole bunch of these examples and you mask out the words, it'll predict the next one. Okay? And so unsupervised learning came along.
These two ideas, the fact that it's scalable and unsupervised learning came along, we were convinced that we had to put everything into this and help create this industry because we're gonna solve a whole bunch of interesting problems. And that was in 2012. By 2016, I'd had built this computer called the DGX one. The one that you saw me give to Elon is called DGX Spark. The DGX one was $300,000.
It cost NVIDIA a few billion dollars to make, the first one. And instead of two chips SLI, we connected eight chips with a technology called NVLink, but it's basically SLI supercharged. Okay? Okay. And so we connected eight of these chips together instead of just two.
And all of them work together just like your quake rig did to solve this deep learning problem, to train this model. And so I create we created this thing. I announced it at GTC and at one of our annual annual events. And I described this deep learning thing, computer vision thing, and this computer called DGX one. The audience was like completely silent.
They had no idea what I was talking about. And and I was lucky because I'd I'd known Elon and I helped him build the first computer for Model three, the Model s. And and when he wanted to start working on autonomous vehicle, I helped him build the computer that went into the the Model S AV system. His full full self driving system. We were basically the FSD computer version one.
And so we we're already working together. And when I announced this thing, nobody in the world wanted it. I had no purchase orders. Not not one. Nobody wanted to buy it.
Nobody wanted to be part of it, except for Elon. He goes he was at the event and we were doing a fireside chat about the future of self driving cars. I think it's like 2016. Yeah. '20 maybe at that time it was 2015.
And he goes, you know what? I have a company that could really use this. And I said, wow, my first customer. And so so I was pretty excited about it. And he goes, yeah.
We have this company. It's a nonprofit company. And all the blood drained out of my face. Yeah. Because I I just spent a few billion dollars building this thing.
It cost $300,000. And, you know, the the chances of a nonprofit being able to pay for this thing is approximately zero. And he goes, you know, this is a it's an AI company, and it's a nonprofit. And and we could really use one of these supercomputers. And so I picked it up.
I built the first one for ourselves. We're using it inside the company. I boxed one up. I drove it up to San Francisco, and I delivered it to Elon in 2016. A bunch of researchers were were there.
Peter Beale was there. Ilya was there. There was a bunch of people there. And I walk up to the 2nd Floor where they were all kind of in a room that's smaller than your place here, and and that place turned out to have been OpenAI. 2016.
Wow. Just a bunch of people sitting in a room.
2	1253	1256	It's not really nonprofit anymore though, is it?
0	1257	1260	They're not they're not nonprofit anymore.
2	1261	1264	Yeah. Weird how that works.
0	1265	1270	Yeah. Yeah. But anyhow anyhow, Elon was there. The yeah. It was it was really a great Oh, great yeah.
There you go. Yeah. That's it.
2	1271	1274	Look at you, bro. Same jacket. Look at
0	1275	1278	that. I haven't aged. Not not a lick of black hair though.
2	1279	1282	The size of it is significantly smaller. That was the other day.
0	1283	1286	Okay. SpaceX. Oh, yeah. There you go.
2	1287	1290	Yeah. Look at the difference.
0	1291	1294	It's crazy. The same industrial design.
2	1295	1298	He's holding it in his hand.
0	1299	1304	Here here's the amazing thing. DGX one was one petaflops. Okay? That's a lot of flops. And DGX Spark is one petaflops.
Nine years later. Wow. The same the same amount of computing horsepower In a much smaller shrunken down. Yeah. And instead of $300,000, it's now $4,000.
2	1305	1308	And it's the size of a small book.
0	1309	1312	Incredible. Crazy. That's how technology moves. Anyways, that's the reason why I wanna get give him the first one.
2	1313	1316	It's so Because
0	1317	1320	I gave him the first one twenty sixteen.
2	1321	1326	It's so fascinating. I mean, you if you wanted to make a story for a film, I mean, that would be the story that, like, what what better scenario if if if it really does become a digital life form, how funny would it be that it is birthed out of the desire for computer graphics for video games? Exactly. They're kinda it's kind of crazy. Yeah.
Kinda crazy when you think about it that way because Well, it's just turns out story.
0	1327	1330	Graphics was one of the hardest computer supercomputer problems. Generating reality
2	1331	1334	is hard. One of the most profitable to solve because computer games are so popular.
0	1335	1342	When NVIDIA started in 1993, we were trying to create this new computing approach. The question is what's the killer app? And the the problem we wanted to the the company wanted to create a new type of computing prop computing architecture, a computing a a new type of computer that can solve problems that normal computers can't solve. Well, the applications that existed in the industry in 1993 are applications that normal computers can solve. Because if the normal computers can't solve them, why would the application exist?
And so we had a mission statement for a company that has no chance of success. But I didn't know that in 1993. It just sounded like a good idea. Right. And so if we created this thing that can solve problems, you know, it's like, you actually have to go create the problem.
And so that's what we did. In 1993, there was no quake. John Carmack hadn't been reduced released Doom yet. You probably remember that.
2	1343	1346	Sure. Yeah.
0	1347	1356	And and there were no applications for it. And so I went to Japan because the arcade industry had this, at the time of Sega, if you remember Sure. The arcade machines, they came out with three d arcade systems, Virtua Fighter, Daytona, Virtua Cop. All of those arcade games were in three d for the very first time. And the technology they were using was from Martin Marietta, the flight simulators.
They took the guts out of a flight simulator and then put it into an arcade machine. The system that you have over here, it's gotta be a million times more powerful than that arcade machine. And that was a flight simulator for NASA. Woah. And so they took the guts out of that.
They were they were using it for flight simulation for jets and, you know, space shuttle, and and they took the guts out of that. And Sega had this brilliant computer developer. His name is Yu Suzuki. Yu Suzuki and Miyamoto, Sega, and Nintendo, these were the, you know, the incredible pioneers, the visionaries, the incredible artists, and they're both very very technical. They were the origins really of of the gaming industry.
And Yu Suzuki pioneered three d graphics gaming. And so I went we we created this company and there were no apps. And we were spending
2	1357	1360	all
0	1361	1398	of our afternoons. You know, we told our family we were going to work, but it was just the three of us, you know, who's gonna know? And so we went to Curtis's, my one of the one of the founders, went to Curtis's townhouse, and Chris and I were married. We have kids. I already had Spencer and Madison.
They were probably two years old. And and Chris's kids are about the same age as ours. And we would go to work in this townhouse, but, you know, when you're a startup and the mission statement is the way we described, you're not gonna have too many customers calling you. And so we had really nothing to do. And so after lunch, we would always have a great lunch.
After lunch, we would go to the arcades and play the Sega, know, the Sega Virtual Fighter and Daytona and all those games. And analyze how they're doing it, trying to figure out how they they were doing that. And so we decided, let's just go to Japan and let's convince Sega to move those applications into the PC. And we would start the PC gaming, the three d gaming industry, partnering with Sega. That's how NVIDIA started.
Wow. And so so in exchange for them part developing their games for our computers in the PC, we would build a chip for their game console. That was the partnership. I build a chip for your game console, you port the Sega games to us, and and then they paid us a, you know, at the time, quite a significant amount of money to build that game console. And that was kind of the beginning of NVIDIA getting started and we thought we're on our way.
And so so I started with a business plan and mission statement that was impossible. We lucked into the Sega partnership. We started taking off, started building our game console. And about a couple years into it, we discovered our first technology didn't work. It was it it would have been a flaw.
It it was a flaw. And all of the technology ideas that we had, the architecture concepts were were sound, but the way we were doing computer graphics was exactly backwards. You know, instead of I won't bore you with the technology, but instead of inverse texture mapping, we were doing forward texture mapping. Instead of triangles, we did curved surfaces. So other people did it flat, we did it round.
Other technology, the technology that ultimately won, the technology we use today has has z buffers. It automatically sorted. We had a architecture with no z buffers. The application had to sort it. And so we chose a bunch of technology approaches that three major technology choices, all three choices were wrong.
Okay. So this is how incredibly smart we were. And so and so in 1995, '19 mid ninety five, we realized we're going down the wrong path. Meanwhile, the Silicon Valley was packed with three d graphic startups because it was the most exciting technology of that time. And so three d effects and rendition and silicon graphics was coming in, Intel was already in there and you know, gosh, it was like what added up eventually to a 100 different startups we had to compete against.
Everybody had chosen the right technology approach and we chose the wrong one. And so we were the first company to start. We found ourselves essentially dead last with the wrong answer. And so the company was in trouble and ultimately, we had to make several decisions. The first decision is, well, if we change now, we will be the last company.
And even if we changed into the technology that we believe to be right, we'd still be dead. And so that argument, you know, do we change and therefore be dead? Don't change and make this technology work somehow or go do something completely different? That question stirred the company strategically and was a hard question. I eventually, you know, advocated for, we don't know what the right strategy is, but we know what the wrong technology is.
So let's stop doing it the wrong way and let's give ourselves a chance to go figure out what the strategy is. The second thing the second problem we had was our company was running out of money and I had I was in a contract with Sega and I owed them this game console. And if that contract would have been cancelled, we'd be dead. We would have vaporized instantly. And so so I went to Japan and I explained to the CEO of Sega, Eiry Madhuri, really great man.
He was the former CEO of Honda USA, went back to Sega to run Sega. Went back to Japan and run Sega. And I explained to him that I was I guess I was what? Thirty thirty three years old. You know?
When I was 33 years old, I still had acne and I got this this, you know, Chinese kid that was super skinny. And he he was already kinda elder. And I went to him and I said I said, listen, I've got some bad news for you. And and first, the technology that we promised you doesn't work. And second, we shouldn't finish your contract because we'd waste all your money and you would have something that doesn't work.
And I recommend you'd find another partner to build your game console. Woah. And so, I'm terribly sorry that we've set you back in your product roadmap. And third, even though you're gonna I'm asking you to let me out of the contract, I still need the money because if you didn't give me the money, we'd vaporize overnight. And so I explained it to him humbly, honestly.
I gave him the background, explained to him why the technology doesn't work, why we thought it was going to work, why it doesn't work. And and I asked him to convert the last $5,000,000 that they were going to complete the contract to give us that money as an investment instead. And he said, but it's very likely your company will go out of business even with my investment. And it was completely true. Back then, 1995, $5,000,000 was a lot of money.
It's a lot of money today. $5,000,000 was a lot of money. And here's a pile of competitors doing it right. What are the chances that giving NVIDIA $5,000,000? That we would develop the right strategy, that he would get a return on that $5,000,000 or even get it back.
0%. You do the math, it's 0%. If I were sitting there right there, I wouldn't have done it. $5,000,000 was amount of money to Sega at the time. And so, I told him that that that if you invested that $5,000,000 in us, it is most likely to be lost.
But if you didn't invest that money, we'd be out of business, and we would have no chance. And I I told him that I I don't even know exactly what I said in the end, but I told him that I would understand if he decided not to, but it would make the world to me if he did. He went off and thought about it for a couple days and came back and said, we'll do it. Wow. It reminds a me
2	1399	1402	strategy to how to correct what it was doing wrong?
0	1403	1408	Did you explain man. That to Wait until I tell you the rest of it. It's it's scarier even scarier. Oh, no. And so so so what he what he decided was was Jensen was a young man he liked.
That's it.
2	1409	1412	Wow.
0	1413	1416	To this day.
2	1417	1420	That's nuts. I was Boy, you owe but the world owes that guy.
0	1421	1436	No doubt. Right? Like, what he he celebrated today in Japan. And if he would have kept that five the the investment, I think it'd be worth probably about a trillion dollars today. I know.
But the moment we went public, they sold it. They go, wow. That's a miracle. And so Wow. They sold it yeah.
They sold it at NVIDIA valuation about 300,000,000. That's our IPO valuation, 300,000,000. Wow. And so so anyhow, I was incredibly grateful. And then now we had to figure out what to do because we still were doing the wrong strategy, wrong technology.
So unfortunately, we had to lay off most of the company. We shrunk the company all back. All the people working on the game console, you know, we had to shrunk it all shrink it all back. And and then and then somebody told me that, but Jensen, we've never built it this way before. We've never built it the right way before.
We've only know how to build it the wrong way. And so nobody in the company knew how to build this supercomputing image generator three d graphics thing that Silicon Graphics did. And so so I said, How hard can it be? You got all these 30 companies, you know, 50 companies doing it. How hard can it be?
And so luckily, there was a textbook written by the company Silicon Graphics. And so I went down to the store, I had 200 in my pocket, and I bought three textbooks, the only three they had, $60 a piece. I bought the three textbooks. I brought it back and I gave one to each one of the architects, and I said, read that and let's go save the company. And so so they they they read this textbook, learned from the giant at the time, Silicon Graphics, about how to do three d graphics.
But the thing that was amazing and what makes NVIDIA special today is that the people that are there are able to start from first principles, learn best known art, but reimplement it in a way that's never been done before. And so when we reimagined the technology of three d graphics, we reimagined it in a way that manifest today, the modern three d graphics. We really invented modern three d graphics, but we learned from previous known arts and we implement it fundamentally differently.
2	1437	1440	What did you do that changed it?
0	1441	1454	Well, you know, the ultimately ultimately the simple the simple answer is that the way silicon graphics works, the geometry engine is a bunch of software running on processors. We took that and eliminated all the generality, the general purposeness of it, and we reduced it down into the most essential part of three d graphics, and we hard coded it into the chip. And so instead of something general purpose, we hard coded it very specifically into just the limited applications, limited functionality necessary for video games. And that capability, that super and and because we reinvented a whole bunch of stuff, it's supercharged the capability that one little chip. And our one little chip was generating images as fast as a $1,000,000 image generator.
That was the big breakthrough. We took a million dollar thing and we put it into the graphics card that you now put into your gaming PC. And that was our big invention. And then and of course, the question is is how do you compete against these 30 other companies doing what they were doing? And and there we did we did several things.
One, instead of building a three d graphics chip for every three d graphics app application, we decided to build a three d graphics chip for one application. We bet the farm on video games. The needs of video games are very different than needs for CAD, needs for flight simulators. They're related but not the same. And so we narrowly focused our problem statement so I could reject all of the other complexities and we shrunk it down into this one little focus, and then we supercharged it for gamers.
And then the second thing that we did was we created a whole ecosystem of working with game developers and getting their their games ported and adapted to our silicon so that we could get turn essentially what is a technology business into a platform business, into a game platform business. So we you know, GeForce is really, today, it's also the most advanced three d graphics technology in the world. But a long time ago, GeForce is really the game console inside your PC. It's you know, it runs Windows. It runs Excel.
It runs PowerPoint, of course. Those are easy things. But its fundamental purpose was simply to turn your PC into a game console. So we we were the first technology company to build all of this incredible technology in service of one audience, gamers. Now, of course, in 1993, the gaming industry didn't exist.
But by the time that John Carmack came along and the Doom phenomenon happened and then Quake came out, as you know, that entire Trenched the world. That entire community, boom, took off.
2	1455	1458	Do you know where the name Doom came from?
